user_id,click_article_id,pred_score,pred_rank,label
709,1330,0.2736380329740799,1.0,0.0
710,8710,0.09887798959560139,1.0,0.0
712,11123,0.2720712820702255,1.0,0.0
713,8609,0.3320718846887277,1.0,0.0
715,8190,0.46254092085317283,1.0,0.0
721,11049,0.11938821719922113,1.0,0.0
732,5149,0.09382564317881872,1.0,0.0
739,598,0.26819794034913275,1.0,0.0
752,598,0.27204247559708356,1.0,0.0
763,14995,0.41574754711917206,1.0,0.0
765,12043,0.28447022264906846,1.0,0.0
768,1330,0.2732060646279664,1.0,0.0
769,8603,0.2677569649279138,1.0,0.0
773,13760,0.10014739258383337,1.0,0.0
775,5149,0.0998719311318521,1.0,0.0
781,9489,0.11936611536797773,2.0,0.0
781,13510,0.3654937305729815,1.0,0.0
792,9843,0.09887798959560139,1.0,0.0
794,17527,0.8032546873664118,1.0,1.0
796,12043,0.305838039811375,1.0,0.0
802,9843,0.09616681420411194,1.0,0.0
805,16563,0.8205730857409045,1.0,1.0
819,10005,0.09237073583198577,1.0,0.0
835,12043,0.277468769769165,1.0,0.0
847,11123,0.27413472677765843,1.0,0.0
850,12043,0.2561975016572603,1.0,0.0
859,15636,0.551205098754232,1.0,0.0
868,598,0.2766949025001223,1.0,0.0
873,8603,0.2702229578555699,1.0,0.0
874,12043,0.27413472677765843,1.0,0.0
875,12043,0.2561975016572603,1.0,0.0
877,598,0.28310575464517673,1.0,0.0
880,14624,0.09022707423445525,1.0,0.0
882,11123,0.2692816671447531,1.0,0.0
887,8710,0.10804989922602978,1.0,0.0
895,598,0.26187764815878145,1.0,0.0
899,9843,0.12028767887269191,1.0,0.0
905,10389,0.2712120764917006,1.0,0.0
907,16252,0.2701894276667698,1.0,0.0
907,15276,0.09905055845703116,2.0,0.0
915,9843,0.10804989922602978,1.0,0.0
924,2165,0.26067809386871005,1.0,0.0
928,15594,0.15638967964496153,1.0,0.0
933,12503,0.20269339652657548,5.0,0.0
933,9496,0.013861876248212005,8.0,0.0
933,8626,0.707130535473161,1.0,0.0
933,7351,0.26953446453769164,4.0,0.0
933,7950,0.2744594921854498,3.0,0.0
933,9003,0.28151336708503055,2.0,0.0
933,9825,0.06175612793229589,6.0,0.0
933,7782,0.05760457659653298,7.0,0.0
934,7626,0.2772061593179092,1.0,0.0
936,9843,0.11014215040660466,1.0,0.0
944,598,0.2604451191625638,1.0,0.0
962,8609,0.34805403806533675,1.0,0.0
971,9843,0.09688414623412266,1.0,0.0
972,1330,0.26372735519793195,1.0,0.0
974,5149,0.10787389019458059,1.0,0.0
975,15636,0.5783932160192461,1.0,0.0
984,8710,0.12146279088428612,1.0,0.0
986,8603,0.27326289777967333,1.0,0.0
988,598,0.3181338228974901,1.0,0.0
989,8609,0.3320718846887277,1.0,0.0
995,16129,0.5237682402174442,1.0,0.0
998,11123,0.28447022264906846,1.0,0.0
1000,8609,0.3218467442244377,1.0,0.0
1011,8603,0.2864776509556673,1.0,0.0
1012,8603,0.26962584826721525,1.0,0.0
1017,15636,0.5758136760340603,1.0,0.0
1019,8603,0.3023024249596932,1.0,0.0
1024,8710,0.08934229717293116,1.0,0.0
1026,7845,0.5400995435474858,1.0,1.0
1026,8396,0.0895871778709959,3.0,0.0
1026,9596,0.0895871778709959,4.0,0.0
1026,9559,0.512426008899108,2.0,0.0
1027,9843,0.10845240718380615,1.0,0.0
1028,9843,0.09553446434192191,1.0,0.0
1029,1330,0.27564985695883354,1.0,0.0
1036,8710,0.09887798959560139,1.0,0.0
1037,1330,0.265752372704369,1.0,0.0
1045,9843,0.11068910340123651,1.0,0.0
1053,8609,0.28815849951642775,1.0,0.0
1057,8710,0.12028767887269191,1.0,0.0
1059,11123,0.27470091436385646,1.0,0.0
1060,1330,0.26126136227027597,1.0,0.0
1064,15513,0.10804989922602978,1.0,0.0
1065,14163,0.5545934846379798,1.0,1.0
1065,17094,0.1009812495963928,2.0,0.0
1065,16584,0.1009812495963928,3.0,0.0
1070,9843,0.12028767887269191,1.0,0.0
1075,9843,0.09887798959560139,1.0,0.0
1078,598,0.2649673500024415,1.0,0.0
1080,5149,0.10577390348593273,1.0,0.0
1083,11123,0.2581725312310414,1.0,0.0
1089,16279,0.14832882016180646,1.0,0.0
1105,15636,0.5792115840828339,1.0,0.0
1109,9843,0.09814279793501453,1.0,0.0
1111,9843,0.11014215040660466,1.0,0.0
1119,1330,0.2530189514020475,1.0,0.0
1157,9843,0.12282725888817786,1.0,0.0
1159,11123,0.27779982559190036,1.0,0.0
1162,9489,0.09981515587606644,1.0,0.0
1163,598,0.27204247559708356,1.0,0.0
1164,5149,0.0998719311318521,1.0,0.0
1176,12043,0.28428086665677094,1.0,0.0
1178,8710,0.09887798959560139,1.0,0.0
1179,15636,0.557518786016405,1.0,0.0
1190,15636,0.5997469974183134,1.0,0.0
1191,2426,0.4934435720007924,1.0,0.0
1191,2680,0.04465628279165015,2.0,0.0
1195,598,0.28310575464517673,1.0,0.0
1196,15636,0.5932004247494467,1.0,0.0
1202,9747,0.14093203803359233,2.0,0.0
1202,8679,0.5881025766497971,1.0,1.0
1204,8603,0.27015935896303706,1.0,0.0
1211,14985,0.0998719311318521,1.0,0.0
1212,16432,0.11688995280704403,1.0,0.0
1222,8603,0.2783152441964562,1.0,0.0
1223,598,0.2674333429300974,1.0,0.0
1230,15636,0.5997950280088357,1.0,0.0
1246,6177,0.3025052604639104,1.0,0.0
1251,16731,0.5058011064010762,1.0,0.0
1263,8603,0.2783152441964562,1.0,0.0
1267,8609,0.3070823582609563,1.0,0.0
1269,8418,0.27298434968297186,1.0,0.0
1271,8609,0.29074526389818506,1.0,0.0
1274,8609,0.3494185060692285,1.0,0.0
1278,13074,0.3336722478033816,1.0,0.0
1282,11123,0.2720712820702255,1.0,0.0
1283,12043,0.27204247559708356,1.0,0.0
1286,15636,0.5783932160192461,1.0,0.0
1290,8609,0.34805403806533675,1.0,0.0
1293,17163,0.3299210977210918,1.0,0.0
1297,8603,0.2702229578555699,1.0,0.0
1307,1330,0.268622422906332,1.0,0.0
1313,8603,0.25295950774813153,1.0,0.0
1314,3331,0.15515455251357316,2.0,0.0
1314,2244,0.2797050738454193,1.0,0.0
1314,2234,0.1176659320708458,3.0,0.0
1316,11123,0.27779982559190036,1.0,0.0
1317,8210,0.10793947193993023,2.0,0.0
1317,16410,0.7205747484096765,1.0,0.0
1320,10031,0.10535673064234807,1.0,0.0
1322,1330,0.2556057157838048,1.0,0.0
1329,15636,0.5531708082450034,1.0,0.0
1329,12043,0.2781690545002474,2.0,0.0
1332,16294,0.5986133239000854,1.0,1.0
1332,15055,0.3870684922337907,2.0,0.0
1334,8710,0.1009324128604869,1.0,0.0
1335,8710,0.09997138355238418,1.0,0.0
1336,8710,0.0998719311318521,1.0,0.0
1342,16402,0.6457851637660883,1.0,0.0
1343,12503,0.27795416155729685,1.0,0.0
1351,6215,0.3266649728026108,1.0,0.0
1352,10005,0.09705171604237518,1.0,0.0
1353,8603,0.25604016992270945,1.0,0.0
1360,8609,0.34922915007693095,1.0,0.0
1361,1330,0.2838258136234073,1.0,0.0
1362,1330,0.265752372704369,1.0,0.0
1364,8603,0.30885554128472475,1.0,0.0
1375,10141,0.09810284067548133,1.0,0.0
1375,14624,0.09408858441722817,2.0,0.0
1381,9843,0.11977722580252956,1.0,0.0
1383,1330,0.2732060646279664,1.0,0.0
1393,6215,0.3238753578771385,1.0,0.0
1401,15636,0.5999710370402848,1.0,0.0
1406,1330,0.24931383447430738,1.0,0.0
1407,9843,0.11363573230704166,1.0,0.0
1415,16422,0.6891069284962973,1.0,1.0
1415,16676,0.021636267752401423,2.0,0.0
1416,1330,0.2660759947021854,1.0,0.0
1421,5137,0.6416141346710357,1.0,0.0
1424,5328,0.09806345255735831,1.0,0.0
1425,11123,0.27934416651184163,1.0,0.0
1427,8710,0.09887798959560139,1.0,0.0
1432,1330,0.26372735519793195,1.0,0.0
1435,9843,0.10804989922602978,1.0,0.0
1437,8603,0.24925439082039139,1.0,0.0
1441,9843,0.12146279088428612,1.0,0.0
1445,14647,0.02475150085905066,3.0,0.0
1445,15657,0.0631136657599653,2.0,0.0
1445,16563,0.7511745071650827,1.0,0.0
1448,598,0.2637468928972152,1.0,0.0
1449,1330,0.26426191151373307,1.0,0.0
1455,1330,0.24993828922746958,1.0,0.0
1457,13760,0.12192779721470708,1.0,0.0
1468,15513,0.1466992816745207,1.0,0.0
1475,8710,0.09713580058888413,1.0,0.0
1482,8710,0.10804989922602978,1.0,0.0
1483,12043,0.2561975016572603,1.0,0.0
1485,8603,0.2895157009871072,1.0,0.0
1488,16667,0.7907401238663664,1.0,1.0
1488,14046,0.0203988441001673,2.0,0.0
1495,598,0.26298229547818,1.0,0.0
1503,12043,0.2718664665656344,1.0,0.0
1509,12043,0.25249238472952024,1.0,0.0
1512,1330,0.18084078155234765,1.0,0.0
1512,3030,0.1451430097763789,2.0,0.0
1512,2274,0.037667942765911636,3.0,0.0
1520,8603,0.32522507873124235,1.0,0.0
1525,9843,0.09814279793501453,1.0,0.0
1535,5143,0.3320718846887277,1.0,0.0
1536,15636,0.5721085591063201,1.0,0.0
1538,598,0.28447022264906846,1.0,0.0
1548,10005,0.09022707423445525,1.0,0.0
1549,8609,0.3070823582609563,1.0,0.0
1555,11123,0.2718664665656344,1.0,0.0
1558,16129,0.7480874994838707,1.0,0.0
1566,8603,0.290880168990999,1.0,0.0
1568,11123,0.27779982559190036,1.0,0.0
1569,8609,0.30586190115573003,1.0,0.0
1585,4141,0.13197816969158252,1.0,0.0
1592,13074,0.2568213664524316,1.0,0.0
1596,15636,0.5506946456840697,1.0,0.0
1602,8710,0.09382564317881872,1.0,0.0
1609,1330,0.2719544208045194,1.0,0.0
1616,8418,0.20210646943240734,1.0,0.0
1617,5149,0.0998719311318521,1.0,0.0
1620,4150,0.1211416938064213,1.0,0.0
1621,12043,0.28841957458734124,1.0,0.0
1625,8603,0.26819794034913275,1.0,0.0
1633,6215,0.275832790295649,1.0,0.0
1637,14163,0.7322782208419267,1.0,1.0
1637,15265,0.5282141162343428,2.0,0.0
1637,16558,0.017824809566250818,3.0,0.0
1637,15288,0.016735557860672212,4.0,0.0
1638,8603,0.2895157009871072,1.0,0.0
1654,12043,0.28841957458734124,1.0,0.0
1655,8603,0.26540832542366033,1.0,0.0
1658,8603,0.27171809944779013,1.0,0.0
1659,15636,0.581024422259262,1.0,0.0
1662,11123,0.28447022264906846,1.0,0.0
1665,12043,0.34262729849923307,1.0,0.0
1668,17345,0.7558827372573976,1.0,1.0
1668,13742,0.016003033883205113,4.0,0.0
1668,17136,0.016018236518247995,3.0,0.0
1668,17258,0.25646030904599587,2.0,0.0
1670,8603,0.26962584826721525,1.0,0.0
1671,1330,0.24993828922746958,1.0,0.0
1676,8609,0.34805403806533675,1.0,0.0
1678,12043,0.27779982559190036,1.0,0.0
1679,15636,0.5595438035228422,1.0,0.0
1682,1330,0.2670771247203889,1.0,0.0
1684,4549,0.5960620937228499,1.0,0.0
1689,8603,0.2906908129987014,1.0,0.0
1692,1330,0.27010715339992253,1.0,0.0
1694,8710,0.09814279793501453,1.0,0.0
1703,8710,0.11014215040660466,1.0,0.0
1706,8710,0.0998719311318521,1.0,0.0
1708,176,0.41919523472200043,1.0,0.0
1708,5672,0.4145300213143013,3.0,0.0
1708,5754,0.4177492352015285,2.0,0.0
1708,8710,0.12075268520311287,4.0,0.0
1709,8710,0.09022707423445525,1.0,0.0
1711,3606,0.34205825083447977,1.0,0.0
1721,8603,0.27171809944779013,1.0,0.0
1723,1330,0.24931383447430738,1.0,0.0
1725,5145,0.5430892365721398,1.0,0.0
1726,8603,0.2712120764917006,1.0,0.0
1728,1330,0.2947398155950104,1.0,0.0
1734,8609,0.3299796335081529,1.0,0.0
1735,9843,0.09908461124314644,1.0,0.0
1741,4150,0.12165214687658366,1.0,0.0
1743,7344,0.7794638363055657,2.0,0.0
1743,6417,0.5034630053940048,3.0,0.0
1743,7754,0.46427449804760995,4.0,0.0
1743,8121,0.10115775367051819,7.0,0.0
1743,2553,0.31598335700145413,6.0,0.0
1743,10032,0.04057915042733464,8.0,0.0
1743,9109,0.03513971325228872,9.0,0.0
1743,6373,0.8394247016762922,1.0,1.0
1743,5619,0.37962629399099473,5.0,0.0
1748,1330,0.26174230067367044,1.0,0.0
1750,11123,0.2725894285917153,1.0,0.0
1751,8710,0.0998719311318521,1.0,0.0
1752,9843,0.12028767887269191,1.0,0.0
1754,1330,0.2732060646279664,1.0,0.0
1755,16797,0.4558449911384518,1.0,1.0
1758,8710,0.11068910340123651,1.0,0.0
1771,5149,0.1027897281708866,1.0,0.0
1783,9843,0.12146279088428612,1.0,0.0
1784,8609,0.3061746488122142,1.0,0.0
1789,12082,0.30252478633784385,1.0,0.0
1792,10083,0.11651452507095093,1.0,0.0
1793,8603,0.25295950774813153,1.0,0.0
1795,8609,0.34922915007693095,1.0,0.0
1797,1330,0.2732060646279664,1.0,0.0
1803,12043,0.27004626456378844,1.0,0.0
1807,1330,0.26426191151373307,1.0,0.0
1809,8418,0.25862693430446676,1.0,0.0
1812,8603,0.3176801839891611,1.0,0.0
1819,12043,0.27470091436385646,1.0,0.0
1820,5149,0.09615774341075302,1.0,0.0
1822,12503,0.2715860032308321,1.0,0.0
1830,598,0.26446441254053876,1.0,0.0
1831,8710,0.12282725888817786,1.0,0.0
1842,8609,0.3061746488122142,1.0,0.0
1858,13203,0.2692816671447531,1.0,0.0
1859,8603,0.2673575880551912,1.0,0.0
1860,598,0.26075929561279865,1.0,0.0
1865,15636,0.5550457293190573,1.0,0.0
1878,1330,0.27010715339992253,1.0,0.0
1881,12043,0.2692816671447531,1.0,0.0
1887,14394,0.5218229243642091,1.0,0.0
1891,5149,0.09696699333813964,1.0,0.0
1904,12043,0.3193892124299582,1.0,0.0
1912,9843,0.09887798959560139,1.0,0.0
1914,12554,0.296062585696859,1.0,0.0
1920,9843,0.11014215040660466,1.0,0.0
1926,12043,0.2494117225549423,1.0,0.0
1928,1330,0.2725419633939762,1.0,0.0
1930,8609,0.3031957817229909,1.0,0.0
1933,4392,0.0876613971886726,1.0,0.0
1935,8710,0.10054990054160974,1.0,0.0
1941,598,0.2587969859842036,1.0,0.0
1952,12043,0.28310575464517673,1.0,0.0
1954,9843,0.1010216511931319,1.0,0.0
1962,15636,0.5616310589905628,1.0,0.0
1963,8609,0.3299796335081529,1.0,0.0
1974,16129,0.5240751922711075,1.0,0.0
1976,8710,0.12146279088428612,1.0,0.0
1977,15636,0.5898431384619818,1.0,0.0
1983,8603,0.2634232708993988,1.0,0.0
1985,8609,0.3320718846887277,1.0,0.0
1987,9843,0.09843940213563436,1.0,0.0
2006,9489,0.11806506481863824,1.0,0.0
2007,1330,0.26505480698313977,1.0,0.0
2020,15636,0.5605218607009733,1.0,0.0
2024,15636,0.5999710370402848,1.0,0.0
2025,13881,0.661924181010566,1.0,1.0
2025,17004,0.02533817148521576,3.0,0.0
2025,15360,0.02794324713473436,2.0,0.0
2033,8603,0.2895157009871072,1.0,0.0
2034,598,0.2735959912720784,1.0,0.0
2038,8603,0.2677569649279138,1.0,0.0
2051,7336,0.268622422906332,1.0,0.0
2054,11123,0.2604451191625638,1.0,0.0
2060,10568,0.08413974284757883,2.0,0.0
2060,7909,0.7739472317227138,1.0,0.0
2061,14624,0.09237073583198577,1.0,0.0
2067,8710,0.09615774341075302,1.0,0.0
2074,598,0.27204247559708356,1.0,0.0
2076,11123,0.26187764815878145,1.0,0.0
2080,5149,0.12028767887269191,1.0,0.0
2087,12043,0.26964856794707365,1.0,0.0
2088,5149,0.09615774341075302,1.0,0.0
2094,5149,0.10804989922602978,1.0,0.0
2095,5805,0.7097702017738475,1.0,0.0
2098,598,0.28564533466066266,1.0,0.0
2101,598,0.2766949025001223,1.0,0.0
2102,1330,0.265752372704369,1.0,0.0
2105,11123,0.2724449835548599,1.0,0.0
2107,1330,0.2530189514020475,1.0,0.0
2108,9843,0.12028767887269191,1.0,0.0
2109,1330,0.26505480698313977,1.0,0.0
2112,8418,0.26621288582487124,1.0,0.0
2115,8418,0.2673575880551912,1.0,0.0
2122,5149,0.09616681420411194,1.0,0.0
2131,8603,0.2906908129987014,1.0,0.0
2140,8609,0.3112269952289969,1.0,0.0
2142,9843,0.0999254155143565,1.0,0.0
2146,15636,0.5968280072558477,1.0,0.0
2162,2450,0.8006048507743767,1.0,1.0
2162,4223,0.09181599648570576,5.0,0.0
2162,3903,0.09583025274395891,3.0,0.0
2162,3708,0.09386858848771786,4.0,0.0
2162,1808,0.09181599648570576,6.0,0.0
2162,2620,0.1346164505397553,2.0,0.0
2171,598,0.28310575464517673,1.0,0.0
2178,5149,0.09887798959560139,1.0,0.0
2179,12043,0.26479065671066004,1.0,0.0
2180,9843,0.10787389019458059,1.0,0.0
2188,8609,0.28878295426959,1.0,0.0
2190,12043,0.28447022264906846,1.0,0.0
2192,9843,0.08220340299483467,1.0,0.0
2195,12503,0.3240661681160092,1.0,0.0
2206,598,0.27413472677765843,1.0,0.0
2210,5149,0.10135719917466886,1.0,0.0
2214,8710,0.11977722580252956,1.0,0.0
2215,8710,0.09887798959560139,1.0,0.0
2218,4150,0.09615774341075302,1.0,0.0
2227,8710,0.10577390348593273,1.0,0.0
2228,12043,0.25311683948268243,1.0,0.0
2229,9489,0.11688995280704403,1.0,0.0
2239,1330,0.2838258136234073,1.0,0.0
2244,1330,0.26453191559914285,1.0,0.0
2249,12043,0.27072367633746763,1.0,0.0
2251,8710,0.1027897281708866,1.0,0.0
2252,8710,0.12095233781412378,1.0,0.0
2254,1330,0.26815371821118367,1.0,0.0
2258,16432,0.09925144263475849,1.0,0.0
2262,1330,0.268622422906332,1.0,0.0
2263,5149,0.09908461124314644,1.0,0.0
2265,9843,0.12165214687658366,1.0,0.0
2266,9843,0.1010216511931319,1.0,0.0
2275,8603,0.34123793168000705,1.0,0.0
2278,14358,0.30524264367510967,1.0,0.0
2278,598,0.2725894285917153,2.0,0.0
2281,14145,0.7192152224499927,1.0,0.0
2288,8603,0.290880168990999,1.0,0.0
2292,8710,0.09688414623412266,1.0,0.0
2298,5778,0.27113071837758645,1.0,0.0
2305,11123,0.27413472677765843,1.0,0.0
2307,12043,0.2561975016572603,1.0,0.0
2315,598,0.28310575464517673,1.0,0.0
2318,9843,0.09382564317881872,1.0,0.0
2334,8710,0.033051334136501485,1.0,0.0
2344,13193,0.28631124408968145,1.0,0.0
2345,16432,0.0998719311318521,1.0,0.0
2348,9843,0.12095233781412378,1.0,0.0
2349,12043,0.27779982559190036,1.0,0.0
2351,12043,0.30417004609687337,1.0,0.0
2357,4150,0.10804989922602978,1.0,0.0
2361,11123,0.2587969859842036,1.0,0.0
2364,598,0.28428086665677094,1.0,0.0
2369,9489,0.09022707423445525,1.0,0.0
2372,9843,0.09413272590431593,1.0,0.0
2373,8902,0.8146295403931002,1.0,1.0
2373,9832,0.01687814705775832,3.0,0.0
2373,7896,0.7608909207602651,2.0,0.0
2378,4150,0.09616681420411194,1.0,0.0
2381,8609,0.34805403806533675,1.0,0.0
2386,1330,0.27010715339992253,1.0,0.0
2390,15636,0.5644606368982107,1.0,0.0
2401,8603,0.270892098502397,1.0,0.0
2402,1330,0.24931383447430738,1.0,0.0
2407,16495,0.08083146561587812,1.0,0.0
