user_id,article_1,article_2,article_3,article_4,article_5
200118,15636.0,8710.0,598.0,12043.0,8603.0
200119,15636.0,8710.0,598.0,12043.0,8603.0
200120,15636.0,8710.0,598.0,12043.0,8603.0
200121,15636.0,8710.0,598.0,12043.0,8603.0
200122,15636.0,8710.0,598.0,12043.0,8603.0
200123,15636.0,8710.0,598.0,12043.0,8603.0
200124,15636.0,8710.0,598.0,12043.0,8603.0
200125,15636.0,8710.0,598.0,12043.0,8603.0
200126,15636.0,8710.0,598.0,12043.0,8603.0
200127,15636.0,8710.0,598.0,12043.0,8603.0
200128,15636.0,8710.0,598.0,12043.0,8603.0
200129,15636.0,8710.0,598.0,12043.0,8603.0
200130,15636.0,8710.0,598.0,12043.0,8603.0
200131,15636.0,8710.0,598.0,12043.0,8603.0
200132,4533.0,4687.0,4772.0,5046.0,15636.0
200133,15636.0,8710.0,598.0,12043.0,8603.0
200134,15636.0,8710.0,598.0,12043.0,8603.0
200135,15636.0,8710.0,598.0,12043.0,8603.0
200136,15636.0,8710.0,598.0,12043.0,8603.0
200137,15636.0,8710.0,598.0,12043.0,8603.0
200138,15636.0,8710.0,598.0,12043.0,8603.0
200139,15636.0,8710.0,598.0,12043.0,8603.0
200140,10127.0,9649.0,10197.0,9147.0,10503.0
200141,15636.0,8710.0,598.0,8603.0,12043.0
200142,15636.0,8710.0,598.0,12043.0,8603.0
200143,15636.0,8710.0,598.0,12043.0,8603.0
200144,15636.0,8710.0,598.0,12043.0,8603.0
200145,15636.0,8710.0,598.0,12043.0,8603.0
200146,15636.0,8710.0,598.0,12043.0,8603.0
200147,15636.0,8710.0,598.0,12043.0,8603.0
200148,15636.0,8710.0,598.0,12043.0,8603.0
200149,15636.0,8710.0,12043.0,8603.0,598.0
200150,15636.0,8710.0,598.0,12043.0,8603.0
200151,15636.0,8710.0,598.0,12043.0,8603.0
200152,15636.0,8710.0,598.0,12043.0,8603.0
200153,15636.0,8710.0,598.0,12043.0,8603.0
200154,15636.0,8710.0,598.0,12043.0,8603.0
200155,15636.0,11553.0,8710.0,598.0,12043.0
200156,15636.0,8710.0,598.0,12043.0,8603.0
200157,15636.0,8710.0,598.0,12043.0,8603.0
200158,15636.0,8710.0,598.0,12043.0,8603.0
200159,15636.0,8710.0,598.0,12043.0,8603.0
200160,15636.0,8710.0,598.0,12043.0,8603.0
200161,15636.0,8710.0,598.0,12043.0,8603.0
200162,8710.0,12043.0,8603.0,598.0,8609.0
200163,15636.0,8710.0,598.0,12043.0,8603.0
200164,15636.0,8710.0,598.0,12043.0,8603.0
200165,15636.0,8710.0,598.0,12043.0,8603.0
200166,15636.0,8710.0,598.0,12043.0,8603.0
200167,15636.0,8710.0,598.0,12043.0,8603.0
200168,15636.0,8710.0,598.0,12043.0,8603.0
200169,15636.0,8710.0,12043.0,8603.0,598.0
200170,15636.0,8710.0,598.0,12043.0,8603.0
200171,16087.0,15636.0,8710.0,598.0,12043.0
200172,15636.0,8710.0,598.0,12043.0,8603.0
200173,15636.0,8710.0,598.0,12043.0,8603.0
200174,8710.0,12043.0,8603.0,9489.0,8418.0
200175,15636.0,8710.0,598.0,12043.0,8603.0
200176,15636.0,8710.0,598.0,12043.0,8603.0
200177,15636.0,8710.0,598.0,12043.0,8603.0
200178,15636.0,8710.0,598.0,12043.0,8603.0
200179,15636.0,8710.0,598.0,12043.0,8603.0
200180,8710.0,12043.0,8603.0,5328.0,9489.0
200181,8710.0,12043.0,8603.0,598.0,9489.0
200182,15636.0,8710.0,598.0,12043.0,8603.0
200183,8710.0,12043.0,8603.0,598.0,8609.0
200184,15636.0,8710.0,598.0,12043.0,8603.0
200185,4715.0,4987.0,4983.0,5117.0,5007.0
200186,15636.0,8710.0,598.0,12043.0,8603.0
200187,15636.0,8710.0,598.0,12043.0,8603.0
200188,15636.0,8710.0,598.0,12043.0,8603.0
200189,15636.0,8710.0,598.0,12043.0,8603.0
200190,5055.0,15636.0,8710.0,598.0,12043.0
200191,8710.0,12043.0,8603.0,598.0,1330.0
200192,15636.0,8710.0,598.0,12043.0,8603.0
200193,15636.0,8710.0,598.0,12043.0,8603.0
200194,15636.0,8710.0,598.0,12043.0,8603.0
200195,15636.0,8710.0,598.0,12043.0,8603.0
200196,15636.0,8710.0,598.0,12043.0,8603.0
200197,15636.0,8710.0,598.0,12043.0,8603.0
200198,15636.0,8710.0,598.0,12043.0,8603.0
200199,8710.0,598.0,12043.0,8603.0,8609.0
200200,15636.0,8710.0,598.0,12043.0,8603.0
200201,15636.0,8710.0,598.0,12043.0,8603.0
200202,15636.0,8710.0,598.0,12043.0,8603.0
200203,15636.0,8710.0,598.0,12043.0,8603.0
200204,15636.0,8710.0,598.0,12043.0,8603.0
200205,16087.0,8710.0,12043.0,8603.0,4150.0
200206,15636.0,8710.0,598.0,12043.0,8603.0
200207,8710.0,12043.0,8603.0,598.0,8609.0
200208,15636.0,8710.0,598.0,12043.0,8603.0
200209,2303.0,15636.0,8710.0,598.0,12043.0
200210,5333.0,5346.0,15636.0,8710.0,8603.0
200211,16764.0,15636.0,8710.0,598.0,8603.0
200212,4934.0,5805.0,10777.0,7260.0,4254.0
200213,17889.0,15636.0,8710.0,598.0,12043.0
200214,15636.0,8710.0,598.0,12043.0,8603.0
200215,15636.0,8710.0,598.0,8603.0,12043.0
200216,15636.0,8710.0,598.0,12043.0,8603.0
200217,8710.0,12043.0,8603.0,598.0,9489.0
200218,15636.0,8710.0,598.0,12043.0,8603.0
200219,15636.0,8710.0,12043.0,8603.0,598.0
200220,15636.0,8710.0,598.0,12043.0,8603.0
200221,15636.0,8710.0,598.0,12043.0,16129.0
200222,15636.0,8710.0,598.0,12043.0,8603.0
200223,15636.0,8710.0,598.0,12043.0,8603.0
200224,15636.0,8710.0,598.0,12043.0,8603.0
200225,15636.0,8710.0,598.0,12043.0,8603.0
200226,5290.0,5314.0,15636.0,8710.0,8603.0
200227,15636.0,8710.0,598.0,12043.0,8603.0
200228,15636.0,8710.0,598.0,12043.0,8603.0
200229,15636.0,8710.0,598.0,12043.0,8603.0
200230,15636.0,8710.0,598.0,12043.0,8603.0
200231,15636.0,8710.0,598.0,12043.0,8603.0
200232,15636.0,8710.0,598.0,12043.0,8603.0
200233,15636.0,8710.0,598.0,12043.0,8603.0
200234,15636.0,8710.0,598.0,12043.0,8603.0
200235,15636.0,8710.0,598.0,12043.0,8603.0
200236,15636.0,8710.0,598.0,12043.0,8603.0
200237,15636.0,8710.0,598.0,12300.0,12043.0
200238,15636.0,8710.0,598.0,12043.0,8603.0
200239,15636.0,8710.0,598.0,12043.0,8603.0
200240,15636.0,8710.0,598.0,12043.0,8603.0
200241,8710.0,12043.0,8603.0,9489.0,1330.0
200242,8710.0,12043.0,8603.0,9489.0,598.0
200243,15636.0,8710.0,598.0,12043.0,8603.0
200244,15636.0,8710.0,598.0,12043.0,8603.0
200245,15636.0,8710.0,598.0,12043.0,8603.0
200246,15636.0,8710.0,598.0,12043.0,8603.0
200247,2175.0,4729.0,15636.0,8710.0,598.0
200248,15636.0,8710.0,598.0,12043.0,8603.0
200249,15636.0,8710.0,598.0,12043.0,8603.0
200250,15636.0,8710.0,598.0,12043.0,8603.0
200251,15636.0,12177.0,8710.0,598.0,12043.0
200252,8710.0,12043.0,8603.0,598.0,9489.0
200253,15636.0,8710.0,598.0,12043.0,8603.0
200254,15636.0,8710.0,598.0,12043.0,8603.0
200255,15636.0,8710.0,598.0,12043.0,8603.0
200256,15636.0,8710.0,598.0,12043.0,8603.0
200257,15636.0,8710.0,598.0,12043.0,8603.0
200258,15636.0,8710.0,598.0,12043.0,8603.0
200259,15636.0,8710.0,598.0,12043.0,8603.0
200260,3148.0,3434.0,5328.0,8710.0,3628.0
200261,15636.0,8710.0,598.0,12043.0,8603.0
200262,15636.0,8710.0,598.0,1740.0,12043.0
200263,15636.0,8710.0,598.0,12043.0,8603.0
200264,15636.0,8710.0,598.0,12043.0,8603.0
200265,15636.0,8710.0,598.0,12043.0,8603.0
200266,15636.0,8710.0,598.0,12043.0,8603.0
200267,15636.0,8710.0,598.0,12043.0,8603.0
200268,15636.0,8710.0,598.0,12043.0,8603.0
200269,15636.0,8710.0,598.0,12043.0,8603.0
200270,15636.0,8710.0,598.0,12043.0,8603.0
200271,15636.0,8710.0,598.0,12043.0,8603.0
200272,15636.0,8710.0,598.0,12043.0,8603.0
200273,15636.0,8710.0,598.0,12043.0,8603.0
200274,15636.0,8710.0,598.0,12043.0,8603.0
200275,15636.0,8710.0,598.0,12043.0,8603.0
200276,15636.0,8710.0,598.0,12043.0,8603.0
200277,15863.0,15350.0,15910.0,17330.0,14250.0
200278,15636.0,8710.0,598.0,12043.0,8603.0
200279,15636.0,8710.0,598.0,12043.0,8603.0
200280,15653.0,8710.0,12043.0,8603.0,598.0
200281,15636.0,8710.0,598.0,12043.0,8603.0
200282,15636.0,5889.0,8710.0,5886.0,598.0
200283,15636.0,8710.0,598.0,12043.0,8603.0
200284,15636.0,8710.0,598.0,12043.0,8603.0
200285,15636.0,8710.0,598.0,12043.0,8603.0
200286,15636.0,8710.0,598.0,8603.0,12043.0
200287,15636.0,8710.0,598.0,12043.0,8603.0
200288,15636.0,8710.0,598.0,12043.0,8603.0
200289,15636.0,8710.0,598.0,12043.0,8603.0
200290,15636.0,8710.0,598.0,12043.0,8603.0
200291,2303.0,15636.0,8710.0,12043.0,8603.0
200292,15636.0,8710.0,598.0,12043.0,8603.0
200293,2303.0,15636.0,8710.0,598.0,12043.0
200294,5457.0,15636.0,8710.0,598.0,12043.0
200295,15636.0,8710.0,598.0,8603.0,12043.0
200296,15636.0,8710.0,598.0,12043.0,8603.0
200297,15636.0,8710.0,598.0,12043.0,8603.0
200298,15636.0,8710.0,598.0,12043.0,8603.0
200299,15636.0,8710.0,598.0,12043.0,8603.0
200300,8710.0,12043.0,8603.0,9489.0,598.0
200301,15636.0,8710.0,598.0,12043.0,8603.0
200302,15636.0,8710.0,598.0,12043.0,8603.0
200303,10083.0,10756.0,8710.0,12043.0,8603.0
200304,15636.0,8710.0,598.0,12043.0,8603.0
200305,15636.0,8710.0,598.0,12043.0,8603.0
200306,15636.0,8710.0,598.0,12043.0,8603.0
200307,15636.0,8710.0,598.0,12043.0,8603.0
200308,15636.0,8710.0,598.0,12043.0,8603.0
200309,15636.0,8710.0,598.0,12043.0,8603.0
200310,15636.0,8710.0,598.0,12043.0,8603.0
200311,15636.0,8710.0,598.0,12043.0,8603.0
200312,5387.0,15636.0,8710.0,598.0,12043.0
200313,15636.0,8710.0,598.0,12043.0,8603.0
200314,15636.0,8710.0,598.0,12043.0,8603.0
200315,15636.0,8710.0,598.0,12043.0,8603.0
200316,15636.0,8710.0,598.0,12043.0,8603.0
200317,15636.0,8710.0,598.0,12043.0,8603.0
200318,15636.0,8710.0,598.0,12043.0,8603.0
200319,15636.0,8710.0,598.0,12043.0,8603.0
200320,15636.0,8710.0,598.0,12043.0,8603.0
200321,11626.0,15636.0,8710.0,598.0,12043.0
200322,15636.0,8710.0,598.0,12043.0,8603.0
200323,16829.0,15636.0,8710.0,598.0,12043.0
200324,15636.0,8710.0,598.0,12043.0,8603.0
200325,15636.0,8710.0,598.0,12043.0,8603.0
200326,15636.0,8710.0,598.0,12043.0,8603.0
200327,15636.0,8710.0,598.0,12043.0,8603.0
200328,3140.0,3949.0,4372.0,3876.0,2029.0
200329,15636.0,8710.0,598.0,12043.0,8603.0
200330,10370.0,5290.0,7694.0,8404.0,10630.0
200331,15636.0,8710.0,598.0,12043.0,8603.0
200332,15636.0,8710.0,598.0,12043.0,8603.0
200333,15636.0,8710.0,598.0,12043.0,8603.0
200334,15636.0,8710.0,598.0,12043.0,8603.0
200335,15636.0,8710.0,598.0,12043.0,8603.0
200336,15636.0,8710.0,598.0,12043.0,8603.0
200337,15636.0,8710.0,598.0,12043.0,8603.0
200338,15636.0,8710.0,598.0,12043.0,8603.0
200339,8090.0,15636.0,8710.0,598.0,12043.0
200340,8710.0,12043.0,8603.0,598.0,9489.0
200341,2217.0,14316.0,6215.0,14624.0,8710.0
200342,4264.0,8710.0,5706.0,12043.0,8603.0
200343,15636.0,8710.0,598.0,12043.0,8603.0
200344,15636.0,8710.0,598.0,12043.0,8603.0
200345,5055.0,15636.0,8710.0,598.0,12043.0
200346,13879.0,16166.0,15653.0,15636.0,8710.0
200347,8710.0,12043.0,8603.0,598.0,9489.0
200348,15636.0,8710.0,598.0,12043.0,8603.0
200349,9308.0,15636.0,8710.0,598.0,6098.0
200350,15636.0,8710.0,598.0,12043.0,8603.0
200351,15636.0,8710.0,598.0,12043.0,8603.0
200352,15636.0,8710.0,598.0,12043.0,8603.0
200353,15636.0,8710.0,598.0,12043.0,8603.0
200354,15636.0,8710.0,598.0,12043.0,8603.0
200355,15636.0,8710.0,598.0,12043.0,8603.0
200356,15636.0,8710.0,598.0,12043.0,8603.0
200357,15636.0,8710.0,598.0,12043.0,8603.0
200358,15636.0,8710.0,598.0,12043.0,8603.0
200359,10127.0,7751.0,7759.0,5852.0,9147.0
200360,15636.0,8710.0,598.0,12043.0,8603.0
200361,15636.0,8710.0,598.0,12043.0,8603.0
200362,15636.0,14163.0,8710.0,598.0,12043.0
200363,15636.0,8710.0,598.0,12043.0,8603.0
200364,8710.0,598.0,12043.0,8603.0,8609.0
200365,15636.0,8710.0,598.0,12043.0,8603.0
200366,15636.0,8710.0,598.0,12043.0,8603.0
200367,15636.0,8710.0,598.0,12043.0,8603.0
200368,15636.0,8710.0,598.0,8603.0,12043.0
200369,10127.0,15636.0,8710.0,598.0,12043.0
200370,15636.0,8710.0,598.0,12043.0,8603.0
200371,15636.0,8710.0,598.0,12043.0,8603.0
200372,15636.0,8710.0,598.0,12043.0,8603.0
200373,5292.0,15636.0,8710.0,598.0,12043.0
200374,15636.0,8710.0,598.0,12043.0,8603.0
200375,15636.0,8710.0,598.0,12043.0,8603.0
200376,15636.0,8710.0,598.0,12043.0,8603.0
200377,15636.0,8710.0,598.0,12043.0,8603.0
200378,5408.0,15636.0,8710.0,598.0,8603.0
200379,15636.0,8710.0,598.0,12043.0,8603.0
200380,15636.0,8710.0,598.0,12043.0,8603.0
200381,15636.0,8710.0,598.0,12043.0,8603.0
200382,15636.0,8710.0,598.0,12043.0,8603.0
200383,15636.0,8710.0,598.0,12043.0,8603.0
200384,15636.0,8710.0,598.0,12043.0,8603.0
200385,15636.0,8710.0,598.0,16129.0,12043.0
200386,15636.0,8710.0,598.0,12043.0,8603.0
200387,15636.0,8710.0,598.0,12043.0,8603.0
200388,15636.0,8710.0,598.0,12043.0,8603.0
200389,15636.0,8710.0,598.0,12043.0,8603.0
200390,14923.0,15949.0,14868.0,16943.0,14827.0
200391,15636.0,8710.0,598.0,12043.0,8603.0
200392,15226.0,16911.0,15636.0,8710.0,598.0
200393,15636.0,8710.0,598.0,12043.0,8603.0
200394,15636.0,8710.0,598.0,12043.0,8603.0
200395,15636.0,8710.0,598.0,12043.0,8603.0
200396,9308.0,8497.0,15636.0,8710.0,598.0
200397,15636.0,8710.0,598.0,12043.0,8603.0
200398,15636.0,8710.0,598.0,12043.0,8603.0
200399,15636.0,8710.0,598.0,12043.0,8603.0
200400,8710.0,12043.0,8603.0,598.0,9489.0
200401,15636.0,8710.0,598.0,12043.0,8603.0
200402,15636.0,8710.0,598.0,12043.0,8603.0
200403,15636.0,8710.0,598.0,12043.0,8603.0
200404,7875.0,15636.0,9160.0,8710.0,598.0
200405,9308.0,15636.0,8710.0,598.0,12043.0
200406,14394.0,15636.0,8710.0,598.0,12043.0
200407,15636.0,8710.0,598.0,12043.0,8603.0
200408,15636.0,8710.0,598.0,12043.0,8603.0
200409,15636.0,8710.0,598.0,12043.0,8603.0
200410,15636.0,8710.0,598.0,12043.0,8603.0
200411,15636.0,8710.0,598.0,12043.0,8603.0
200412,15636.0,8710.0,12043.0,8603.0,598.0
200413,15636.0,8710.0,598.0,12043.0,8603.0
200414,15636.0,8710.0,598.0,12043.0,8603.0
200415,15636.0,8710.0,598.0,12043.0,8603.0
200416,15636.0,8710.0,12043.0,8603.0,598.0
200417,16563.0,5292.0,15636.0,8710.0,598.0
200418,15636.0,8710.0,598.0,12043.0,8603.0
200419,5349.0,15636.0,8710.0,598.0,12043.0
200420,15636.0,8710.0,598.0,17217.0,12043.0
200421,15636.0,8710.0,598.0,12043.0,8603.0
200422,15636.0,8710.0,598.0,12043.0,8603.0
200423,15636.0,8710.0,598.0,12043.0,8603.0
200424,15636.0,8710.0,598.0,12043.0,8603.0
200425,15636.0,8710.0,598.0,12043.0,8603.0
200426,15636.0,8710.0,598.0,12043.0,8603.0
200427,15636.0,8710.0,598.0,12043.0,8603.0
200428,15636.0,8710.0,598.0,12043.0,8603.0
200429,15636.0,8710.0,598.0,12043.0,8603.0
200430,15636.0,8710.0,598.0,12043.0,8603.0
200431,15636.0,8710.0,598.0,12043.0,8603.0
200432,8710.0,12043.0,8603.0,598.0,9489.0
200433,15636.0,8710.0,598.0,12043.0,8603.0
200434,15636.0,8710.0,598.0,12043.0,8603.0
200435,15636.0,8710.0,598.0,12043.0,8603.0
200436,15636.0,8710.0,598.0,12043.0,8603.0
200437,15636.0,8710.0,12043.0,598.0,8603.0
200438,15636.0,8710.0,598.0,12043.0,8603.0
200439,15636.0,8710.0,598.0,12043.0,8603.0
200440,15636.0,8710.0,598.0,12043.0,8603.0
200441,15636.0,8710.0,12043.0,10756.0,8603.0
200442,5055.0,15636.0,8710.0,598.0,12043.0
200443,15636.0,8710.0,598.0,12043.0,8603.0
200444,15636.0,8710.0,598.0,12043.0,8603.0
200445,15636.0,8710.0,598.0,12043.0,8603.0
200446,15636.0,8710.0,598.0,12043.0,8603.0
200447,8497.0,15636.0,8710.0,598.0,12043.0
200448,15636.0,8710.0,598.0,8603.0,12043.0
200449,15636.0,8710.0,598.0,12043.0,8603.0
200450,15636.0,8710.0,598.0,12043.0,8603.0
200451,8710.0,12043.0,8603.0,598.0,8609.0
200452,16847.0,17022.0,15610.0,14983.0,15118.0
200453,15636.0,8710.0,598.0,12043.0,8603.0
200454,15636.0,8710.0,598.0,12043.0,8603.0
200455,15636.0,8710.0,598.0,12043.0,8603.0
200456,15636.0,8710.0,598.0,12043.0,8603.0
200457,15636.0,8710.0,598.0,12043.0,8603.0
200458,8710.0,8603.0,12043.0,9489.0,8418.0
200459,15636.0,8710.0,598.0,12043.0,8603.0
200460,15636.0,8710.0,598.0,12043.0,8603.0
200461,15636.0,8710.0,598.0,12043.0,8603.0
200462,9308.0,15636.0,8710.0,598.0,12043.0
200463,15636.0,8710.0,598.0,12043.0,8603.0
200464,15636.0,8710.0,598.0,12043.0,8603.0
200465,15636.0,14748.0,8710.0,598.0,12043.0
200466,8743.0,4934.0,5116.0,6544.0,948.0
200467,8710.0,12043.0,8603.0,598.0,9489.0
200468,15636.0,8710.0,598.0,12043.0,8603.0
200469,8710.0,598.0,12043.0,8603.0,8609.0
200470,15636.0,8710.0,598.0,12043.0,8603.0
200471,15636.0,8710.0,598.0,12043.0,8603.0
200472,15636.0,8710.0,598.0,12043.0,8603.0
200473,8710.0,12043.0,8603.0,598.0,9489.0
200474,15636.0,8710.0,598.0,12043.0,8603.0
200475,15636.0,8710.0,598.0,12043.0,8603.0
200476,15636.0,8710.0,598.0,12043.0,8603.0
200477,15636.0,8710.0,598.0,12043.0,8603.0
200478,15636.0,8710.0,598.0,12043.0,8603.0
200479,15636.0,8710.0,598.0,12043.0,8603.0
200480,15636.0,8710.0,598.0,12043.0,8603.0
200481,15636.0,8710.0,598.0,12043.0,8603.0
200482,8710.0,12043.0,8603.0,9489.0,8418.0
200483,15636.0,8710.0,598.0,12043.0,8603.0
200484,15636.0,8710.0,598.0,12043.0,8603.0
200485,15636.0,8710.0,598.0,12043.0,8603.0
200486,15636.0,8710.0,598.0,12043.0,8603.0
200487,15636.0,8710.0,598.0,12043.0,8603.0
200488,8497.0,16087.0,15636.0,8710.0,598.0
200489,15636.0,8710.0,598.0,12043.0,8603.0
200490,15636.0,8710.0,598.0,12043.0,8603.0
200491,15636.0,8710.0,598.0,12043.0,8603.0
200492,15636.0,8710.0,598.0,8603.0,12043.0
200493,15636.0,8710.0,598.0,12043.0,8603.0
200494,15636.0,8710.0,598.0,12043.0,8603.0
200495,15636.0,8710.0,598.0,12043.0,8603.0
200496,15636.0,8710.0,8603.0,12043.0,598.0
200497,15636.0,8710.0,598.0,12043.0,8603.0
200498,8497.0,15636.0,8710.0,598.0,12043.0
200499,15636.0,8710.0,598.0,12043.0,8603.0
200500,16038.0,14976.0,14666.0,15636.0,8710.0
200501,15636.0,8710.0,598.0,12043.0,8603.0
200502,15636.0,8710.0,598.0,12043.0,8603.0
200503,15636.0,8710.0,598.0,12043.0,8603.0
200504,15636.0,8710.0,598.0,12043.0,8603.0
200505,15636.0,8710.0,598.0,12043.0,8603.0
200506,15636.0,8710.0,598.0,12043.0,8603.0
200507,15636.0,8710.0,598.0,12043.0,8603.0
200508,15636.0,8710.0,598.0,12043.0,8603.0
200509,15636.0,8710.0,598.0,12043.0,8603.0
200510,15636.0,8710.0,598.0,12043.0,8603.0
200511,15636.0,13658.0,8710.0,598.0,12043.0
200512,16087.0,15636.0,8710.0,598.0,12043.0
200513,4789.0,4523.0,4896.0,15636.0,4964.0
200514,15636.0,5559.0,8710.0,598.0,12043.0
