user_id,click_article_id,pred_score,pred_rank,label
491,1330,0.006998268740588379,1.0,0.0
496,11123,0.0065515372430705035,1.0,0.0
499,11123,0.006619393138309422,1.0,0.0
500,10005,0.03312658616172216,1.0,0.0
502,1330,0.0073153297528029,1.0,0.0
505,11123,0.006392070787777357,1.0,0.0
506,15636,0.010182696553147049,1.0,0.0
507,8609,0.006696859312608497,1.0,0.0
508,5149,0.007226455790848283,1.0,0.0
510,15636,0.011486661867307823,1.0,0.0
515,1330,0.006984601874553865,1.0,0.0
517,1330,0.006909493361221258,1.0,0.0
520,9843,0.008561502829358246,1.0,0.0
530,12043,0.0067767642943017715,1.0,0.0
531,8603,0.006728428096490823,1.0,0.0
534,8710,0.0069194994584505665,1.0,0.0
536,8603,0.006506857583609705,1.0,0.0
538,9843,0.008681631747017655,1.0,0.0
543,1330,0.006922597079413916,1.0,0.0
548,8710,0.006899921433706293,1.0,0.0
549,8609,0.006640274552047972,1.0,0.0
553,12857,0.007771674008110386,1.0,0.0
555,11123,0.006641998406943429,1.0,0.0
557,8359,0.02642520929758976,1.0,0.0
560,9489,0.008523485142002307,1.0,0.0
563,5149,0.006833114944796076,1.0,0.0
565,8710,0.00702782689763846,1.0,0.0
575,15594,0.026327345819076475,1.0,0.0
579,13368,0.009153567375936492,1.0,0.0
583,9843,0.00788221073887522,1.0,0.0
596,12043,0.0064079781378885954,1.0,0.0
599,8609,0.0067740978679030435,1.0,0.0
602,10521,0.03350438143912256,3.0,0.0
602,7487,0.03350438143912256,4.0,0.0
602,7878,0.0305763205374749,5.0,0.0
602,8664,0.03366198944413528,2.0,0.0
602,8539,0.0375333732324631,1.0,0.0
608,8603,0.006694252512451484,1.0,0.0
609,1330,0.007246848613590932,1.0,0.0
610,8609,0.006716471946281508,1.0,0.0
618,9489,0.008104436742660618,1.0,0.0
623,1330,0.007011245973183103,1.0,0.0
624,598,0.006985660527759056,1.0,0.0
626,12043,0.006874868444013735,1.0,0.0
634,15636,0.010201680709588932,1.0,0.0
639,8603,0.00885947840767553,1.0,0.0
640,13545,0.0369363163196683,2.0,0.0
640,16749,0.03856948816229151,1.0,0.0
641,1330,0.006922597079413916,1.0,0.0
643,598,0.006971663150576914,1.0,0.0
647,2317,0.009688813343624897,1.0,0.0
649,11123,0.0065515372430705035,1.0,0.0
659,6215,0.009843459664353073,1.0,0.0
662,8418,0.006876091404596233,1.0,0.0
667,10005,0.011245342471161907,1.0,0.0
669,12043,0.006519093293102206,1.0,0.0
676,1330,0.006996372463103037,2.0,0.0
676,14995,0.011584041913622495,1.0,0.0
678,11123,0.006680871943473395,1.0,0.0
679,1973,0.03949132184362774,1.0,0.0
680,1330,0.007228571262393332,1.0,0.0
687,5149,0.006789711992533476,1.0,0.0
693,8710,0.006883425645486834,1.0,0.0
698,4970,0.030691354111967224,1.0,0.0
702,8603,0.006789015442820042,1.0,0.0
706,12043,0.006760858184932545,1.0,0.0
709,1330,0.006984601874553865,1.0,0.0
710,8710,0.006953695100349158,1.0,0.0
712,11123,0.0067352187558973745,1.0,0.0
713,8609,0.00676894041263984,1.0,0.0
715,8190,0.026487311912823296,1.0,0.0
721,11049,0.010667943050876743,1.0,0.0
732,5149,0.006970961185221514,1.0,0.0
739,598,0.006982744859265642,1.0,0.0
752,598,0.006888171807695308,1.0,0.0
763,14995,0.04406976252821065,1.0,0.0
765,12043,0.006369695398860325,1.0,0.0
768,1330,0.006975038172941705,1.0,0.0
769,8603,0.006757925441731799,1.0,0.0
773,13760,0.010215202575984005,1.0,0.0
775,5149,0.0068967159638690205,1.0,0.0
781,9489,0.008111999570820289,2.0,0.0
781,13510,0.029036991168420238,1.0,0.0
792,9843,0.009669505883770158,1.0,0.0
794,17527,0.07244170371379367,1.0,1.0
796,12043,0.009063307634101304,1.0,0.0
802,9843,0.007938050956899548,1.0,0.0
805,16563,0.21287937349846758,1.0,1.0
819,10005,0.01080775495477463,1.0,0.0
835,12043,0.006824105312689505,1.0,0.0
847,11123,0.006713109097676264,1.0,0.0
850,12043,0.006718958864280425,1.0,0.0
859,15636,0.010355450223210468,1.0,0.0
868,598,0.0066129216405482125,1.0,0.0
873,8603,0.006782930809110203,1.0,0.0
874,12043,0.006796907847761054,1.0,0.0
875,12043,0.006718958864280425,1.0,0.0
877,598,0.006714561425956965,1.0,0.0
880,14624,0.010681616333236514,1.0,0.0
882,11123,0.006680871943473395,1.0,0.0
887,8710,0.0073111023612862786,1.0,0.0
895,598,0.006942779429592248,1.0,0.0
899,9843,0.009480771309145566,1.0,0.0
905,10389,0.00704012863041468,1.0,0.0
907,16252,0.007890082509939394,2.0,0.0
907,15276,0.02001542104261243,1.0,0.0
915,9843,0.009597908510454669,1.0,0.0
924,2165,0.013717291055524551,1.0,0.0
928,15594,0.02641422501882833,1.0,0.0
933,12503,0.010847029999504015,7.0,0.0
933,9496,0.009046866764092068,8.0,0.0
933,8626,0.22099175118320322,1.0,0.0
933,7351,0.02814040807589965,6.0,0.0
933,7950,0.028353251789105326,4.0,0.0
933,9003,0.028353251789105326,5.0,0.0
933,9825,0.05239162221949659,2.0,0.0
933,7782,0.033715912570705,3.0,0.0
934,7626,0.019285205316146904,1.0,0.0
936,9843,0.009544089632139121,1.0,0.0
944,598,0.006942779429592248,1.0,0.0
962,8609,0.006640274552047972,1.0,0.0
971,9843,0.009620185228054155,1.0,0.0
972,1330,0.0071682132243015085,1.0,0.0
974,5149,0.007333987098486677,1.0,0.0
975,15636,0.011372046823131601,1.0,0.0
984,8710,0.006814392468853619,1.0,0.0
986,8603,0.006598080497442245,1.0,0.0
988,598,0.0094928637965962,1.0,0.0
989,8609,0.00676894041263984,1.0,0.0
995,16129,0.012148542877672983,1.0,0.0
998,11123,0.006330352823755232,1.0,0.0
1000,8609,0.006763036049925403,1.0,0.0
1011,8603,0.009328384077143918,1.0,0.0
1012,8603,0.006789015442820042,1.0,0.0
1017,15636,0.011513081888979856,1.0,0.0
1019,8603,0.006584747223123314,1.0,0.0
1024,8710,0.009329563238722874,1.0,0.0
1026,7845,0.04017044631467437,2.0,1.0
1026,8396,0.012175268989004005,4.0,0.0
1026,9596,0.0211739051409851,3.0,0.0
1026,9559,0.05161247760707059,1.0,0.0
1027,9843,0.009544089632139121,1.0,0.0
1028,9843,0.010263664142644327,1.0,0.0
1029,1330,0.006972369547072545,1.0,0.0
1036,8710,0.006883425645486834,1.0,0.0
1037,1330,0.00708214129869481,1.0,0.0
1045,9843,0.009702038259009563,1.0,0.0
1053,8609,0.006973317474846728,1.0,0.0
1057,8710,0.006769545228163945,1.0,0.0
1059,11123,0.006556225219669285,1.0,0.0
1060,1330,0.007130775348986651,1.0,0.0
1064,15513,0.01710666252631226,1.0,0.0
1065,14163,0.045686914760432906,1.0,1.0
1065,17094,0.011177852569909792,3.0,0.0
1065,16584,0.014639294327397096,2.0,0.0
1070,9843,0.009455132246613722,1.0,0.0
1075,9843,0.009669505883770158,1.0,0.0
1078,598,0.006850141924675186,1.0,0.0
1080,5149,0.007499519002528247,1.0,0.0
1083,11123,0.0067908085833283125,1.0,0.0
1089,16279,0.030309364672557154,1.0,0.0
1105,15636,0.010975668380160073,1.0,0.0
1109,9843,0.008623851654429067,1.0,0.0
1111,9843,0.009678801377368023,1.0,0.0
1119,1330,0.007228571262393332,1.0,0.0
1157,9843,0.009399417886754845,1.0,0.0
1159,11123,0.0065515372430705035,1.0,0.0
1162,9489,0.008208665239065499,1.0,0.0
1163,598,0.006985660527759056,1.0,0.0
1164,5149,0.006879315566533179,1.0,0.0
1176,12043,0.0064079781378885954,1.0,0.0
1178,8710,0.006901156721141507,1.0,0.0
1179,15636,0.011024808065418296,1.0,0.0
1190,15636,0.010347720186671718,1.0,0.0
1191,2426,0.09423941624757859,1.0,0.0
1191,2680,0.0340616029828092,2.0,0.0
1195,598,0.006727651108741012,1.0,0.0
1196,15636,0.010182696553147049,1.0,0.0
1202,9747,0.03071355707928046,2.0,0.0
1202,8679,0.04249251627155715,1.0,1.0
1204,8603,0.006876091404596233,1.0,0.0
1211,14985,0.017617102481994548,1.0,0.0
1212,16432,0.007378252845358205,1.0,0.0
1222,8603,0.006568608176464482,1.0,0.0
1223,598,0.006794107700455847,1.0,0.0
1230,15636,0.010381769660104949,1.0,0.0
1246,6177,0.03400340067439001,1.0,0.0
1251,16731,0.0357602318833414,1.0,0.0
1263,8603,0.006506857583609705,1.0,0.0
1267,8609,0.006779186208191394,1.0,0.0
1269,8418,0.006809195162479693,1.0,0.0
1271,8609,0.0071175055074326025,1.0,0.0
1274,8609,0.006576175944034408,1.0,0.0
1278,13074,0.010494813603367275,1.0,0.0
1282,11123,0.0067352187558973745,1.0,0.0
1283,12043,0.0067767642943017715,1.0,0.0
1286,15636,0.011372046823131601,1.0,0.0
1290,8609,0.006640274552047972,1.0,0.0
1293,17163,0.010494813603367275,1.0,0.0
1297,8603,0.006690249350239767,1.0,0.0
1307,1330,0.0070081377382550545,1.0,0.0
1313,8603,0.006850311021568481,1.0,0.0
1314,3331,0.026103335962574158,1.0,0.0
1314,2244,0.006968070879237745,3.0,0.0
1314,2234,0.011383607228156381,2.0,0.0
1316,11123,0.0065515372430705035,1.0,0.0
1317,8210,0.03705620115329943,2.0,0.0
1317,16410,0.06429786806446096,1.0,0.0
1320,10031,0.01200464693084097,1.0,0.0
1322,1330,0.007323716133536104,1.0,0.0
1329,15636,0.010438046562242207,1.0,0.0
1329,12043,0.006459294458508347,2.0,0.0
1332,16294,0.04061622501530983,1.0,1.0
1332,15055,0.03542654998985018,2.0,0.0
1334,8710,0.006834462701450113,1.0,0.0
1335,8710,0.010020097076460135,1.0,0.0
1336,8710,0.006899921433706293,1.0,0.0
1342,16402,0.05561676297833526,1.0,0.0
1343,12503,0.010464234754057016,1.0,0.0
1351,6215,0.00986156862238381,1.0,0.0
1352,10005,0.011544806901374455,1.0,0.0
1353,8603,0.006795077235616917,1.0,0.0
1360,8609,0.006656480494695347,1.0,0.0
1361,1330,0.006996372463103037,1.0,0.0
1362,1330,0.007011245973183103,1.0,0.0
1364,8603,0.009204723927966167,1.0,0.0
1375,10141,0.011268650764768882,1.0,0.0
1375,14624,0.010633950635925801,2.0,0.0
1381,9843,0.009582369637114924,1.0,0.0
1383,1330,0.006909493361221258,1.0,0.0
1393,6215,0.009864622636688298,1.0,0.0
1401,15636,0.01023357718291381,1.0,0.0
1406,1330,0.007349778465869884,1.0,0.0
1407,9843,0.009509690419578179,1.0,0.0
1415,16422,0.18906544172459328,1.0,1.0
1415,16676,0.0159111759795341,2.0,0.0
1416,1330,0.007113077952779116,1.0,0.0
1421,5137,0.1034464826348155,1.0,0.0
1424,5328,0.01200820054431796,1.0,0.0
1425,11123,0.006460785719006708,1.0,0.0
1427,8710,0.006936635127732651,1.0,0.0
1432,1330,0.0071682132243015085,1.0,0.0
1435,9843,0.009597908510454669,1.0,0.0
1437,8603,0.006898891750561591,1.0,0.0
1441,9843,0.009480771309145566,1.0,0.0
1445,14647,0.01588372930804942,3.0,0.0
1445,15657,0.03845187580954874,2.0,0.0
1445,16563,0.21194174059055057,1.0,0.0
1448,598,0.0069348072471958596,1.0,0.0
1449,1330,0.006942211539555798,1.0,0.0
1455,1330,0.007370890009056418,1.0,0.0
1457,13760,0.009576064953415384,1.0,0.0
1468,15513,0.02756508718503743,1.0,0.0
1475,8710,0.006895787467999682,1.0,0.0
1482,8710,0.007209104894189129,1.0,0.0
1483,12043,0.006785514845731574,1.0,0.0
1485,8603,0.0064179127408232044,1.0,0.0
1488,16667,0.20980018517019738,1.0,1.0
1488,14046,0.0379287002110649,2.0,0.0
1495,598,0.006789421118324874,1.0,0.0
1503,12043,0.00682014314525523,1.0,0.0
1509,12043,0.006833639217950079,1.0,0.0
1512,1330,0.01110898925053296,3.0,0.0
1512,3030,0.11393343827741373,1.0,0.0
1512,2274,0.0382471709350447,2.0,0.0
1520,8603,0.008792649674071402,1.0,0.0
1525,9843,0.008623851654429067,1.0,0.0
1535,5143,0.009872682511487546,1.0,0.0
1536,15636,0.01159434381033851,1.0,0.0
1538,598,0.0066497505266831305,1.0,0.0
1548,10005,0.010695417402061303,1.0,0.0
1549,8609,0.006764597323839344,1.0,0.0
1555,11123,0.006831410550627146,1.0,0.0
1558,16129,0.07321773889006433,1.0,0.0
1566,8603,0.006355946858655931,1.0,0.0
1568,11123,0.0065515372430705035,1.0,0.0
1569,8609,0.006806477021543884,1.0,0.0
1585,4141,0.038411163754612114,1.0,0.0
1592,13074,0.010945386994233315,1.0,0.0
1596,15636,0.010466322787473207,1.0,0.0
1602,8710,0.0070254974287700155,1.0,0.0
1609,1330,0.007119806960369605,1.0,0.0
1616,8418,0.009442885490236197,1.0,0.0
1617,5149,0.006982640406041759,1.0,0.0
1620,4150,0.0067418883623177875,1.0,0.0
1621,12043,0.006597021202930374,1.0,0.0
1625,8603,0.006779889210749455,1.0,0.0
1633,6215,0.009456754195297413,1.0,0.0
1637,14163,0.18765079120033484,1.0,1.0
1637,15265,0.061809460393693214,2.0,0.0
1637,16558,0.027614843211130644,4.0,0.0
1637,15288,0.03468887454396954,3.0,0.0
1638,8603,0.006430427866527763,1.0,0.0
1654,12043,0.006597021202930374,1.0,0.0
1655,8603,0.006762489361576995,1.0,0.0
1658,8603,0.006714152462206375,1.0,0.0
1659,15636,0.011431639498605532,1.0,0.0
1662,11123,0.006353882475196449,1.0,0.0
1665,12043,0.008863606329309472,1.0,0.0
1668,17345,0.21396704412234763,1.0,1.0
1668,13742,0.017677717296150617,4.0,0.0
1668,17136,0.018675621117258522,3.0,0.0
1668,17258,0.04447520436512443,2.0,0.0
1670,8603,0.006694252512451484,1.0,0.0
1671,1330,0.007313178341871544,1.0,0.0
1676,8609,0.006640274552047972,1.0,0.0
1678,12043,0.006527172430189872,1.0,0.0
1679,15636,0.01084194870478897,1.0,0.0
1682,1330,0.006987372580602999,1.0,0.0
1684,4549,0.0111643086221788,1.0,0.0
1689,8603,0.006442921363230681,1.0,0.0
1692,1330,0.007007048288350857,1.0,0.0
1694,8710,0.006902902206730165,1.0,0.0
1703,8710,0.00739476733896527,1.0,0.0
1706,8710,0.0070035535833472586,1.0,0.0
1708,176,0.04807412534068601,3.0,0.0
1708,5672,0.053506227685636974,1.0,0.0
1708,5754,0.053506227685636974,2.0,0.0
1708,8710,0.009189354907065673,4.0,0.0
1709,8710,0.009209977257324909,1.0,0.0
1711,3606,0.04029172949765564,1.0,0.0
1721,8603,0.006714152462206375,1.0,0.0
1723,1330,0.007294538018127103,1.0,0.0
1725,5145,0.04131952898311564,1.0,0.0
1726,8603,0.006540722780383444,1.0,0.0
1728,1330,0.00986088911315624,1.0,0.0
1734,8609,0.006748879181237215,1.0,0.0
1735,9843,0.007929380408474162,1.0,0.0
1741,4150,0.006742415628264583,1.0,0.0
1743,7344,0.09268629667791548,3.0,0.0
1743,6417,0.16675157834215842,1.0,0.0
1743,7754,0.08154220845595118,4.0,0.0
1743,8121,0.05110914060440388,7.0,0.0
1743,2553,0.051630659439938914,6.0,0.0
1743,10032,0.03264052972101102,8.0,0.0
1743,9109,0.01834102202130441,9.0,0.0
1743,6373,0.14242666798667683,2.0,1.0
1743,5619,0.06033026734469292,5.0,0.0
1748,1330,0.007072321467225218,1.0,0.0
1750,11123,0.00678796052424916,1.0,0.0
1751,8710,0.0070035535833472586,1.0,0.0
1752,9843,0.009480771309145566,1.0,0.0
1754,1330,0.006909493361221258,1.0,0.0
1755,16797,0.012482974242526732,1.0,1.0
1758,8710,0.007412561752211358,1.0,0.0
1771,5149,0.006960923347440405,1.0,0.0
1783,9843,0.009455132246613722,1.0,0.0
1784,8609,0.006722195075295924,1.0,0.0
1789,12082,0.029430160860895307,1.0,0.0
1792,10083,0.008742308905811399,1.0,0.0
1793,8603,0.006828629893671607,1.0,0.0
1795,8609,0.0066646054936244144,1.0,0.0
1797,1330,0.006909493361221258,1.0,0.0
1803,12043,0.0068153193206156055,1.0,0.0
1807,1330,0.006987372580602999,1.0,0.0
1809,8418,0.006813867891898175,1.0,0.0
1812,8603,0.008587185734891662,1.0,0.0
1819,12043,0.006657420629789176,1.0,0.0
1820,5149,0.006790618280348854,1.0,0.0
1822,12503,0.008069316257554669,1.0,0.0
1830,598,0.007034189266190789,1.0,0.0
1831,8710,0.006712847945826142,1.0,0.0
1842,8609,0.006639052875838023,1.0,0.0
1858,13203,0.016883233427570046,1.0,0.0
1859,8603,0.006789015442820042,1.0,0.0
1860,598,0.00701319278897013,1.0,0.0
1865,15636,0.010201680709588932,1.0,0.0
1878,1330,0.007060402188320107,1.0,0.0
1881,12043,0.006699754939537218,1.0,0.0
1887,14394,0.01058455812261117,1.0,0.0
1891,5149,0.009238842484052339,1.0,0.0
1904,12043,0.008491317618768106,1.0,0.0
1912,9843,0.009669505883770158,1.0,0.0
1914,12554,0.032135947068571764,1.0,0.0
1920,9843,0.009544089632139121,1.0,0.0
1926,12043,0.006901880062540537,1.0,0.0
1928,1330,0.0069852201407013155,1.0,0.0
1930,8609,0.006722892857786622,1.0,0.0
1933,4392,0.00986229265377702,1.0,0.0
1935,8710,0.010020097076460135,1.0,0.0
1941,598,0.007012102455399087,1.0,0.0
1952,12043,0.0064079781378885954,1.0,0.0
1954,9843,0.009679366294130866,1.0,0.0
1962,15636,0.01116631940474582,1.0,0.0
1963,8609,0.006748879181237215,1.0,0.0
1974,16129,0.009378287737426022,1.0,0.0
1976,8710,0.006814392468853619,1.0,0.0
1977,15636,0.010386306590255131,1.0,0.0
1983,8603,0.006749773968209922,1.0,0.0
1985,8609,0.00676894041263984,1.0,0.0
1987,9843,0.00799205485294724,1.0,0.0
2006,9489,0.00816378571406963,1.0,0.0
2007,1330,0.007066511946640852,1.0,0.0
2020,15636,0.011045487316753016,1.0,0.0
2024,15636,0.01023357718291381,1.0,0.0
2025,13881,0.14284980993983284,1.0,1.0
2025,17004,0.022045513648558963,3.0,0.0
2025,15360,0.03770225480449408,2.0,0.0
2033,8603,0.0064005031128984875,1.0,0.0
2034,598,0.006731332151472799,1.0,0.0
2038,8603,0.006840997874946672,1.0,0.0
2051,7336,0.008113170829619692,1.0,0.0
2054,11123,0.006742983788404607,1.0,0.0
2060,10568,0.048355772477443174,2.0,0.0
2060,7909,0.17124650305834388,1.0,0.0
2061,14624,0.01055659093965104,1.0,0.0
2067,8710,0.006782465983885808,1.0,0.0
2074,598,0.006985660527759056,1.0,0.0
2076,11123,0.0067293663280603615,1.0,0.0
2080,5149,0.006789711992533476,1.0,0.0
2087,12043,0.006629140993726137,1.0,0.0
2088,5149,0.006809104197386891,1.0,0.0
2094,5149,0.0073111023612862786,1.0,0.0
2095,5805,0.07078869734631311,1.0,0.0
2098,598,0.006662010498672531,1.0,0.0
2101,598,0.006675672026239584,1.0,0.0
2102,1330,0.00708214129869481,1.0,0.0
2105,11123,0.006713109097676264,1.0,0.0
2107,1330,0.007228571262393332,1.0,0.0
2108,9843,0.009455132246613722,1.0,0.0
2109,1330,0.007017387208957142,1.0,0.0
2112,8418,0.006753326679288035,1.0,0.0
2115,8418,0.006812223945102348,1.0,0.0
2122,5149,0.006942117359441083,1.0,0.0
2131,8603,0.006442921363230681,1.0,0.0
2140,8609,0.006629267644864219,1.0,0.0
2142,9843,0.00878293495572202,1.0,0.0
2146,15636,0.01046537080426212,1.0,0.0
2162,2450,0.09003525240218618,1.0,1.0
2162,4223,0.01707794291799174,6.0,0.0
2162,3903,0.025601046624108944,4.0,0.0
2162,3708,0.026129787689241336,3.0,0.0
2162,1808,0.023511850830374218,5.0,0.0
2162,2620,0.04634046934290387,2.0,0.0
2171,598,0.006714561425956965,1.0,0.0
2178,5149,0.007017063153970437,1.0,0.0
2179,12043,0.006810515278095373,1.0,0.0
2180,9843,0.009711792123506622,1.0,0.0
2188,8609,0.006990026333291717,1.0,0.0
2190,12043,0.0063461075631086345,1.0,0.0
2192,9843,0.00964901709830931,1.0,0.0
2195,12503,0.010763475865488844,1.0,0.0
2206,598,0.006985660527759056,1.0,0.0
2210,5149,0.006975006093169818,1.0,0.0
2214,8710,0.00686089308468315,1.0,0.0
2215,8710,0.006954502306342747,1.0,0.0
2218,4150,0.006825368680889656,1.0,0.0
2227,8710,0.007499519002528247,1.0,0.0
2228,12043,0.006853278435619518,1.0,0.0
2229,9489,0.008111999570820289,1.0,0.0
2239,1330,0.006969443883102209,1.0,0.0
2244,1330,0.007091450477026239,1.0,0.0
2249,12043,0.006796907847761054,1.0,0.0
2251,8710,0.0069817719389383154,1.0,0.0
2252,8710,0.006887615898675609,1.0,0.0
2254,1330,0.006940484495234298,1.0,0.0
2258,16432,0.007365182043211073,1.0,0.0
2262,1330,0.006922597079413916,1.0,0.0
2263,5149,0.007065504758983221,1.0,0.0
2265,9843,0.00942430511831392,1.0,0.0
2266,9843,0.009679366294130866,1.0,0.0
2275,8603,0.009443166825059548,1.0,0.0
2278,14358,0.013741850517197828,1.0,0.0
2278,598,0.006888171807695308,2.0,0.0
2281,14145,0.2019472567765858,1.0,0.0
2288,8603,0.006355946858655931,1.0,0.0
2292,8710,0.006901156721141507,1.0,0.0
2298,5778,0.007883986764362718,1.0,0.0
2305,11123,0.006713109097676264,1.0,0.0
2307,12043,0.006785514845731574,1.0,0.0
2315,598,0.006714561425956965,1.0,0.0
2318,9843,0.009793032591580188,1.0,0.0
2334,8710,0.009875325214475723,1.0,0.0
2344,13193,0.008113170829619692,1.0,0.0
2345,16432,0.007574873139754086,1.0,0.0
2348,9843,0.009582369637114924,1.0,0.0
2349,12043,0.006503449194561072,1.0,0.0
2351,12043,0.009388365802435164,1.0,0.0
2357,4150,0.0072421310377861915,1.0,0.0
2361,11123,0.006807083127521896,1.0,0.0
2364,598,0.00675748724980785,1.0,0.0
2369,9489,0.010770203882946807,1.0,0.0
2372,9843,0.008645262030804976,1.0,0.0
2373,8902,0.2679126997446799,1.0,1.0
2373,9832,0.024647283350363244,3.0,0.0
2373,7896,0.25842497355981325,2.0,0.0
2378,4150,0.006942117359441083,1.0,0.0
2381,8609,0.006640274552047972,1.0,0.0
2386,1330,0.007030765558751125,1.0,0.0
2390,15636,0.010887703228251881,1.0,0.0
